duration_ms,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
270893,1973,0.868,0.45,0.127,0.00171,0.135,-16.364,0.0368,135.814,0.269,29
198693,1997,0.991,0.76,0.264,1.11e-06,0.159,-11.503,0.0334,81.934,0.688,34
174267,1955,0.974,0.765,0.28,1.96e-05,0.109,-11.163,0.201,148.518,0.796,20
202867,2011,0.0557,0.442,0.793,0.0,0.0934,-5.378,0.0354,123.67,0.547,58
253627,1992,0.117,0.735,0.478,0.109,0.393,-12.822,0.0286,119.167,0.795,56
196333,1989,0.0503,0.534,0.936,0.875,0.0606,-11.295,0.0401,113.994,0.922,36
176067,2012,0.0135,0.43,0.824,0.0,0.109,-4.781,0.0696,99.016,0.63,64
226893,2011,0.18,0.885,0.94,0.0,0.176,-0.571,0.0732,114.983,0.927,49
243173,1980,0.119,0.547,0.944,0.000244,0.409,-6.665,0.0398,139.213,0.901,51
271133,1984,0.019,0.446,0.672,3.35e-05,0.0936,-10.593,0.0288,95.961,0.683,24
189907,1949,0.768,0.294,0.204,0.0,0.206,-11.266,0.0291,81.212,0.191,4
181893,1951,0.993,0.261,0.0275,0.916,0.0956,-28.488,0.0408,138.825,0.0624,32
151787,2010,0.0973,0.615,0.856,4.06e-06,0.328,-1.716,0.054,159.54,0.785,41
234067,1971,0.492,0.519,0.557,0.00535,0.385,-9.64,0.0362,90.197,0.635,25
176960,1958,0.694,0.459,0.598,0.586,0.0862,-10.317,0.0705,102.434,0.601,20
196171,1948,0.992,0.541,0.466,0.886,0.336,-14.914,0.0471,102.07,0.608,0
236507,1970,0.0768,0.654,0.721,0.00596,0.0884,-9.225,0.104,96.098,0.595,25
245557,1980,0.228,0.776,0.533,0.00024,0.879,-8.662,0.0658,136.71,0.916,33
190507,1995,2.37e-05,0.361,0.93,0.000364,0.0944,-9.225,0.0475,106.661,0.599,40
449733,1973,0.123,0.758,0.262,0.0188,0.0817,-14.827,0.0402,141.436,0.716,28
186067,1964,0.892,0.639,0.096,0.000124,0.541,-19.257,0.0469,120.815,0.607,23
259813,1963,0.965,0.55,0.179,0.368,0.0746,-12.481,0.039,129.536,0.349,27
180579,2011,0.13,0.588,0.577,0.0,0.174,-5.464,0.0291,141.976,0.486,59
164093,1977,0.441,0.452,0.672,0.847,0.527,-11.025,0.0407,90.038,0.528,31
261000,2020,0.667,0.499,0.588,0.0,0.144,-3.264,0.0314,119.989,0.169,53
119707,1960,0.748,0.494,0.847,0.0,0.183,-9.243,0.0396,93.303,0.965,30
372760,1983,0.0259,0.407,0.965,0.219,0.156,-5.292,0.0944,112.891,0.467,45
182707,1964,0.661,0.687,0.763,0.968,0.137,-7.247,0.0332,113.512,0.856,22
249626,2014,0.379,0.64,0.782,0.0,0.109,-4.177,0.189,97.516,0.825,52
259107,1969,0.278,0.371,0.482,0.00468,0.116,-11.795,0.0355,184.36,0.295,45
163000,1934,0.994,0.601,0.257,0.87,0.203,-14.897,0.145,127.353,0.782,0
197259,1950,0.986,0.703,0.275,0.000263,0.105,-9.563,0.874,137.968,0.794,0
747920,1949,0.99,0.362,0.291,0.903,0.11,-15.92,0.0343,100.986,0.262,2
305867,1967,0.853,0.282,0.564,0.815,0.319,-8.642,0.0293,93.156,0.21,23
412200,1963,0.919,0.567,0.198,0.000871,0.135,-18.681,0.0327,92.467,0.321,59
150800,1980,0.0307,0.679,0.783,0.0,0.027,-6.832,0.0343,130.507,0.901,36
351400,2002,0.156,0.524,0.472,4.51e-06,0.29,-8.018,0.0256,138.39,0.116,57
293533,1993,0.0282,0.665,0.818,0.0,0.0728,-7.982,0.0288,128.855,0.885,35
202240,1994,0.000494,0.471,0.891,0.0757,0.462,-5.267,0.0441,176.025,0.217,35
203667,1994,0.241,0.685,0.437,0.00113,0.112,-12.953,0.0325,129.195,0.522,39
169400,1993,0.223,0.832,0.738,4.24e-06,0.257,-9.322,0.0734,106.008,0.961,37
229733,1958,0.603,0.573,0.332,0.000827,0.293,-12.998,0.0645,109.253,0.732,8
145467,2003,0.0364,0.563,0.899,0.0,0.207,-3.593,0.0681,150.316,0.707,53
208840,2003,0.291,0.682,0.483,0.000465,0.172,-9.423,0.0279,104.654,0.271,39
100700,1928,0.732,0.72,0.286,0.0,0.292,-15.861,0.939,114.059,0.695,0
193875,1936,0.993,0.278,0.105,0.0206,0.245,-15.744,0.0533,72.582,0.278,0
259773,2001,0.0826,0.574,0.691,1.65e-05,0.149,-5.103,0.035,91.969,0.195,58
292493,2008,0.272,0.536,0.563,0.0,0.0857,-7.644,0.0285,140.004,0.207,43
149000,1935,0.923,0.499,0.0405,0.00121,0.578,-16.296,0.0457,137.713,0.839,0
211147,1950,0.996,0.441,0.273,0.827,0.144,-15.547,0.0388,75.967,0.527,0
322427,1981,0.249,0.328,0.516,0.00208,0.486,-7.845,0.0303,128.557,0.17,36
201507,2009,0.371,0.412,0.833,1.28e-05,0.208,-3.865,0.0352,179.846,0.669,49
830400,1973,0.153,0.789,0.392,0.476,0.0299,-15.395,0.0345,119.0,0.895,49
516413,2010,0.213,0.534,0.749,0.293,0.374,-11.682,0.0393,117.904,0.632,50
253933,1988,0.00386,0.328,0.916,0.168,0.117,-9.807,0.0713,113.57,0.363,37
188867,1956,0.676,0.758,0.469,0.0,0.345,-8.873,0.0449,99.34,0.794,21
179242,2018,0.801,0.349,0.307,0.0,0.0968,-7.197,0.0402,80.964,0.447,60
271040,1979,0.15,0.558,0.709,2.82e-06,0.0685,-10.908,0.0657,158.704,0.933,26
337867,1995,0.609,0.473,0.046,1.08e-06,0.109,-19.171,0.0391,113.639,0.147,54
107933,1951,0.979,0.494,0.0546,0.0,0.15,-20.515,0.0734,119.036,0.11,0
387667,1946,0.971,0.408,0.154,0.00148,0.651,-16.532,0.0444,136.953,0.678,3
433520,1962,0.488,0.399,0.408,8.68e-05,0.182,-10.352,0.0322,149.9,0.356,12
186200,1974,0.00356,0.44,0.879,0.701,0.294,-7.023,0.0728,127.686,0.599,50
534413,2008,0.266,0.403,0.739,0.0004,0.508,-6.717,0.293,86.16,0.575,49
169107,1942,0.967,0.511,0.221,0.0,0.0817,-10.685,0.0365,123.368,0.528,0
273267,1970,0.149,0.506,0.812,0.793,0.666,-6.879,0.0389,124.917,0.964,30
272640,2000,0.59,0.607,0.795,0.841,0.296,-10.786,0.0295,103.513,0.916,40
263293,1974,0.284,0.566,0.799,0.213,0.662,-8.267,0.0463,125.991,0.797,22
181213,1996,0.116,0.499,0.701,0.000194,0.112,-7.219,0.0319,140.017,0.467,30
208880,2000,0.236,0.552,0.831,0.0,0.0907,-4.819,0.0402,111.061,0.604,38
234133,2002,0.756,0.543,0.436,2.26e-05,0.146,-8.198,0.029,143.389,0.525,45
298907,2015,0.754,0.716,0.275,1.85e-05,0.147,-10.013,0.0547,63.513,0.352,56
128382,1967,0.575,0.543,0.567,0.306,0.201,-10.874,0.0942,126.286,0.905,29
215120,2012,0.00385,0.523,0.954,1.65e-06,0.243,-3.051,0.0374,141.982,0.901,66
269333,1988,0.00186,0.449,0.768,0.77,0.165,-10.02,0.0288,107.512,0.519,29
206940,1956,0.92,0.293,0.299,0.728,0.233,-15.393,0.0286,71.13,0.213,2
176840,1956,0.8,0.519,0.186,0.000408,0.0934,-12.106,0.034,101.321,0.602,18
216773,1976,0.712,0.623,0.103,0.000177,0.109,-15.008,0.0393,92.257,0.319,44
200733,1948,0.99,0.414,0.132,0.131,0.105,-17.25,0.0354,93.301,0.267,0
158000,1948,0.851,0.767,0.383,0.916,0.0673,-17.256,0.0476,117.718,0.552,0
242080,2010,0.0826,0.436,0.95,1.08e-06,0.149,-2.627,0.057,162.088,0.352,49
269640,1978,0.252,0.493,0.574,2.71e-05,0.203,-11.08,0.0313,80.256,0.829,33
180227,1998,0.601,0.734,0.536,0.0,0.1,-4.686,0.0318,114.036,0.591,40
215533,1980,0.00533,0.532,0.858,2.13e-06,0.751,-5.023,0.0599,125.698,0.495,55
465413,1947,0.975,0.0726,0.017,0.51,0.0597,-23.964,0.0458,77.256,0.0629,0
329387,2002,0.404,0.674,0.658,1.34e-06,0.0981,-9.647,0.104,143.292,0.677,49
216960,2010,0.082,0.724,0.872,0.0,0.316,-2.706,0.14,95.09,0.783,46
190867,2018,0.56,0.534,0.596,0.0,0.133,-6.653,0.117,100.121,0.324,71
217427,1959,0.993,0.447,0.0393,0.874,0.0822,-19.374,0.0657,88.28,0.112,20
294227,1982,0.0174,0.932,0.458,0.0432,0.0414,-9.62,0.054,117.004,0.885,59
174467,1974,0.0671,0.527,0.865,4.46e-05,0.165,-6.226,0.0668,136.254,0.847,39
454173,1980,0.00694,0.798,0.726,0.863,0.057,-13.213,0.0494,113.767,0.912,36
271200,2001,0.541,0.816,0.845,0.0,0.104,-6.918,0.199,103.007,0.565,40
155173,1946,0.992,0.366,0.0975,0.922,0.166,-21.838,0.0414,134.066,0.25,6
91640,1940,0.766,0.488,0.434,0.00434,0.364,-17.687,0.198,112.309,0.61,4
208947,2010,0.0211,0.627,0.614,0.0,0.0286,-6.006,0.17,96.038,0.758,60
215400,1998,0.757,0.315,0.306,0.0,0.188,-8.777,0.0293,94.334,0.465,59
172000,1928,0.995,0.789,0.179,0.764,0.11,-12.875,0.401,114.59,0.881,0
99160,1926,0.0755,0.671,0.299,0.0,0.386,-15.725,0.959,149.632,0.291,0
175297,2020,0.29,0.752,0.729,1.27e-06,0.0783,-5.436,0.174,134.038,0.366,67
157533,1958,0.717,0.543,0.265,0.0402,0.252,-10.368,0.0361,117.426,0.271,34
366253,2020,0.11,0.563,0.555,1.02e-06,0.108,-5.429,0.0288,144.336,0.267,50
66773,1976,0.169,0.645,0.119,0.68,0.0978,-22.221,0.0356,126.421,0.423,30
230613,2015,0.31,0.579,0.736,0.0,0.198,-3.863,0.0527,127.999,0.613,78
203085,2020,0.636,0.72,0.382,4.52e-06,0.281,-8.119,0.0284,97.107,0.707,64
249627,1999,0.034,0.52,0.775,0.0,0.364,-5.803,0.0348,136.028,0.382,70
157027,1994,0.926,0.312,0.248,0.881,0.188,-10.576,0.0311,102.364,0.224,48
246533,2010,0.0696,0.566,0.719,0.0,0.103,-5.02,0.0324,148.125,0.448,49
170333,1962,0.989,0.0828,0.1,0.872,0.106,-16.966,0.0435,170.308,0.0374,30
202973,1991,0.153,0.458,0.698,1.49e-05,0.252,-9.534,0.0342,139.673,0.774,35
204907,1972,0.11,0.349,0.569,0.000122,0.0416,-9.512,0.0434,171.354,0.721,43
221200,2015,0.207,0.571,0.656,5.62e-05,0.0731,-6.211,0.0516,132.005,0.0847,65
193600,1939,0.839,0.354,0.414,0.868,0.21,-10.361,0.0392,115.038,0.469,16
286427,1973,0.52,0.678,0.449,0.0,0.088,-12.75,0.0393,130.898,0.926,28
193507,1954,0.971,0.334,0.219,0.0,0.344,-10.846,0.0498,103.901,0.137,7
97900,1940,0.765,0.739,0.119,0.0,0.457,-18.14,0.949,110.512,0.359,0
303667,1981,0.112,0.627,0.771,3.62e-05,0.191,-7.516,0.12,148.857,0.351,27
228173,1976,0.18,0.749,0.779,0.0993,0.0538,-5.786,0.0845,109.429,0.844,40
172533,1971,0.712,0.641,0.297,7.78e-05,0.122,-11.316,0.0319,130.658,0.511,61
229760,1973,0.0589,0.498,0.672,0.0185,0.137,-13.831,0.0326,104.418,0.561,25
203493,2008,0.38,0.788,0.49,0.00125,0.697,-9.14,0.0576,112.986,0.658,48
218587,2019,0.268,0.711,0.757,0.0,0.367,-4.188,0.29,174.013,0.724,77
197280,1940,0.99,0.572,0.539,0.037,0.357,-7.169,0.0706,104.141,0.965,0
284000,1991,0.995,0.522,0.0308,0.915,0.0805,-26.86,0.0641,72.551,0.313,54
304333,2000,0.566,0.706,0.52,0.857,0.158,-7.496,0.029,108.994,0.354,44
172293,1935,0.983,0.727,0.311,0.0,0.537,-11.079,0.0306,93.726,0.679,16
287240,1983,0.378,0.719,0.497,0.517,0.0814,-15.875,0.0351,118.341,0.481,32
234040,2011,0.559,0.493,0.606,6.46e-05,0.709,-6.454,0.0389,140.239,0.287,61
401320,2010,0.937,0.577,0.799,2.6e-06,0.838,-10.756,0.936,129.042,0.445,43
226227,1995,0.00536,0.529,0.667,0.000147,0.0805,-8.503,0.0317,162.739,0.539,36
278000,1999,0.211,0.744,0.678,1.17e-06,0.208,-8.22,0.0497,172.915,0.913,54
164533,1960,0.854,0.451,0.319,3.19e-06,0.279,-16.977,0.0308,110.867,0.419,25
160027,1964,0.779,0.552,0.567,0.00026,0.105,-11.731,0.0342,132.566,0.905,12
305000,1961,0.986,0.463,0.122,0.943,0.121,-18.058,0.0445,119.687,0.487,6
110070,1940,0.915,0.698,0.0903,0.0,0.205,-19.793,0.951,105.148,0.467,0
251693,2014,0.139,0.763,0.751,0.0,0.243,-7.877,0.145,127.995,0.556,51
227680,2009,0.0252,0.519,0.845,2.41e-06,0.0922,-4.415,0.0281,94.955,0.532,55
164075,1947,0.731,0.586,0.555,0.000107,0.112,-7.419,0.0501,95.287,0.899,1
349840,1989,0.309,0.454,0.548,0.0,0.076,-7.421,0.0476,73.011,0.598,49
207772,2009,0.06,0.673,0.842,0.000257,0.184,-4.627,0.0365,125.571,0.897,69
222107,1956,0.871,0.159,0.402,0.837,0.237,-9.387,0.034,79.943,0.128,5
194600,1951,0.831,0.52,0.838,0.000109,0.412,-8.319,0.142,131.373,0.649,0
199973,2013,0.0215,0.825,0.489,0.0,0.111,-9.32,0.263,96.99,0.438,53
201000,1931,0.995,0.777,0.196,0.633,0.111,-9.682,0.13,119.969,0.633,0
267973,1991,0.149,0.629,0.205,0.696,0.111,-14.696,0.036,86.473,0.137,38
179760,1929,0.989,0.778,0.154,0.0791,0.107,-16.55,0.0533,95.616,0.692,0
162493,1928,0.995,0.683,0.207,0.206,0.337,-9.801,0.127,119.833,0.493,0
150026,1940,0.694,0.635,0.135,0.0,0.474,-17.684,0.964,168.9,0.47,0
190909,2016,0.242,0.485,0.645,0.0,0.161,-10.254,0.0531,175.91,0.623,55
162467,1974,0.922,0.551,0.369,0.00017,0.765,-17.055,0.0719,102.849,0.607,22
430600,1995,0.000473,0.522,0.995,0.0166,0.13,-7.401,0.0508,140.702,0.325,38
289253,2009,0.118,0.738,0.695,0.0,0.13,-5.764,0.219,148.004,0.566,53
216707,1997,0.0297,0.718,0.944,0.0148,0.13,-6.405,0.0282,139.04,0.824,48
185507,1931,0.975,0.687,0.624,0.0104,0.802,-6.856,0.382,150.328,0.907,0
185615,1954,0.975,0.783,0.306,0.000257,0.157,-10.675,0.372,102.515,0.658,0
237840,2003,0.273,0.896,0.552,0.0,0.0662,-6.11,0.102,93.001,0.657,45
192467,1944,0.916,0.203,0.296,0.00232,0.1,-13.638,0.0361,146.083,0.286,0
177787,1994,0.787,0.306,0.132,0.0,0.57,-19.31,0.0538,78.46,0.473,68
175147,1951,0.968,0.407,0.346,0.784,0.151,-13.027,0.0325,92.083,0.6,2
364827,1990,1.09e-05,0.322,0.913,0.582,0.19,-4.452,0.0457,136.182,0.446,33
186827,1994,0.0057,0.476,0.718,0.0013,0.222,-9.831,0.031,110.871,0.631,34
308360,1987,0.182,0.711,0.771,0.333,0.242,-6.932,0.0275,135.179,0.765,49
96627,1965,0.938,0.479,0.0802,0.461,0.109,-20.241,0.0347,97.434,0.396,22
163667,1993,0.114,0.743,0.58,0.0,0.17,-11.081,0.0779,82.429,0.81,47
114640,1926,0.996,0.539,0.133,0.0825,0.109,-24.645,0.0545,122.173,0.712,0
201520,2015,0.0161,0.568,0.692,0.0,0.148,-4.513,0.0589,92.023,0.577,73
252000,1995,0.179,0.759,0.785,0.000542,0.0794,-7.504,0.0674,91.085,0.871,35
258933,1989,0.155,0.835,0.447,0.00876,0.108,-14.901,0.22,113.082,0.839,56
163794,1999,0.417,0.373,0.492,0.00037,0.176,-6.765,0.0288,161.448,0.709,39
174890,1942,0.412,0.521,0.131,0.365,0.134,-19.845,0.0326,123.956,0.198,0
302040,1997,0.062,0.708,0.519,0.873,0.0702,-9.547,0.0362,97.931,0.602,33
98712,1929,0.163,0.636,0.206,0.0,0.753,-22.839,0.91,82.384,0.614,0
298680,2010,0.471,0.355,0.671,0.00011,0.288,-5.824,0.0324,135.027,0.113,48
158227,1989,0.683,0.543,0.284,0.0,0.101,-13.205,0.051,125.558,0.409,58
163187,1946,0.994,0.532,0.062,0.933,0.119,-23.502,0.0841,107.383,0.346,0
172867,1959,0.574,0.556,0.601,0.0,0.378,-7.816,0.0366,84.635,0.946,20
242253,2003,0.0162,0.777,0.673,0.00892,0.0869,-3.953,0.0351,115.133,0.821,51
129053,2005,0.957,0.246,0.073,0.924,0.1,-21.086,0.0368,95.624,0.126,49
217600,2010,0.0484,0.617,0.772,6.74e-05,0.139,-7.128,0.0582,112.123,0.761,50
108533,1956,0.986,0.178,0.0157,0.96,0.0852,-38.451,0.0375,67.114,0.154,6
215693,2001,0.00179,0.238,0.994,0.00944,0.202,-3.578,0.25,95.569,0.0839,50
204933,1977,0.596,0.502,0.513,0.0,0.043,-7.619,0.0287,140.431,0.59,28
368227,1978,0.0177,0.245,0.827,4.5e-05,0.0644,-6.065,0.0443,147.694,0.609,23
144827,1976,0.137,0.493,0.312,1.32e-06,0.222,-13.835,0.031,113.267,0.701,24
180373,1959,0.909,0.604,0.202,0.0,0.258,-14.777,0.296,202.128,0.822,8
707813,1926,0.995,0.244,0.092,0.888,0.082,-20.947,0.0409,71.315,0.0443,0
314440,1999,0.211,0.739,0.828,0.0,0.0954,-5.079,0.219,168.091,0.745,33
145345,1943,0.903,0.508,0.324,0.0761,0.186,-6.746,0.0315,123.075,0.62,22
140640,2002,5.31e-05,0.512,0.935,1.14e-05,0.0901,-4.91,0.0481,158.212,0.411,43
249627,2001,0.0206,0.647,0.729,0.0489,0.134,-6.251,0.0236,94.01,0.687,77
242053,2015,0.871,0.633,0.104,4.52e-06,0.112,-16.632,0.034,127.933,0.224,51
166733,1928,0.995,0.362,0.181,0.93,0.0894,-14.66,0.0574,128.53,0.143,0
170307,1924,0.89,0.727,0.411,0.105,0.249,-10.799,0.0622,111.371,0.856,1
151587,1965,0.53,0.436,0.605,9.01e-06,0.278,-12.814,0.0355,179.859,0.883,36
210093,2009,0.0015,0.544,0.87,2.8e-06,0.246,-6.103,0.26,129.984,0.502,60
237333,1996,0.0186,0.679,0.549,0.000158,0.195,-8.527,0.026,117.168,0.67,31
183000,1977,0.0324,0.157,0.989,3.38e-05,0.337,-5.065,0.222,157.609,0.196,40
193840,1978,0.313,0.397,0.512,0.00107,0.12,-9.988,0.0659,154.025,0.23,63
219733,1993,0.264,0.527,0.323,0.000168,0.296,-18.418,0.0312,90.711,0.439,42
219280,1985,0.000794,0.324,0.985,0.0325,0.174,-4.813,0.124,99.511,0.131,34
311080,1979,0.000217,0.296,0.975,0.00196,0.269,-3.676,0.225,119.491,0.0724,29
221379,2017,0.152,0.638,0.716,3.34e-06,0.114,-7.519,0.31,145.156,0.587,60
294333,2008,0.067,0.556,0.651,0.0,0.145,-4.396,0.0266,95.485,0.203,59
227173,1976,0.214,0.643,0.526,4.21e-06,0.069,-15.147,0.0349,105.922,0.881,60
205173,1937,0.896,0.434,0.687,0.285,0.269,-8.477,0.107,172.024,0.545,4
250893,2003,8.18e-05,0.224,0.967,0.769,0.0921,-4.393,0.078,97.502,0.236,48
293533,1947,0.995,0.477,0.041,0.926,0.102,-26.685,0.0432,82.912,0.116,0
88533,1973,0.913,0.512,0.393,0.00021,0.139,-12.803,0.0534,116.6,0.546,32
216857,2018,0.308,0.812,0.66,0.0,0.0617,-3.353,0.0854,140.048,0.358,66
205693,1968,0.726,0.494,0.407,0.0,0.116,-14.463,0.0345,110.13,0.555,28
178360,1999,0.00719,0.628,0.918,0.452,0.0353,-3.431,0.0326,99.057,0.735,47
167493,1988,0.805,0.591,0.231,0.0,0.142,-11.436,0.0775,72.589,0.401,46
151067,1991,0.913,0.547,0.209,0.0,0.111,-14.106,0.242,83.207,0.635,30
182840,1933,0.993,0.512,0.142,0.0131,0.154,-21.771,0.12,185.842,0.549,0
108093,1961,0.819,0.422,0.56,0.0,0.369,-8.967,0.0366,148.915,0.891,8
160507,1946,0.974,0.348,0.4,0.625,0.747,-16.332,0.0564,173.272,0.767,0
301013,2008,0.000199,0.262,0.993,0.00182,0.0962,-1.27,0.199,199.915,0.279,46
148707,1990,0.159,0.722,0.804,0.0,0.204,-6.099,0.0387,131.417,0.976,38
267374,1971,0.139,0.487,0.821,0.904,0.89,-12.854,0.0765,118.521,0.525,28
304307,2008,0.000545,0.321,0.995,0.00271,0.213,-5.608,0.191,128.22,0.0634,43
140216,1962,0.517,0.524,0.318,2.14e-06,0.142,-13.321,0.0555,147.781,0.843,26
138480,1955,0.828,0.602,0.308,0.0,0.16,-10.844,0.148,131.378,0.567,9
226267,1993,0.288,0.634,0.76,0.0,0.18,-4.784,0.0295,140.539,0.603,46
83040,1974,0.0202,0.517,0.457,0.428,0.0781,-12.299,0.0337,135.774,0.171,30
206893,2000,0.397,0.575,0.549,0.0181,0.193,-7.545,0.0307,143.685,0.879,33
497653,1969,0.0184,0.239,0.822,0.0531,0.395,-10.649,0.0523,156.533,0.69,26
92040,1994,0.000951,0.316,0.924,0.00027,0.117,-7.888,0.0448,132.573,0.817,37
194760,1952,0.91,0.328,0.138,0.0165,0.258,-16.417,0.0348,135.075,0.175,7
204573,1966,0.92,0.408,0.108,0.017,0.158,-22.668,0.0304,80.704,0.38,23
176213,1949,0.995,0.593,0.411,0.666,0.246,-8.047,0.0511,143.308,0.613,0
287973,1988,0.000723,0.437,0.737,0.000704,0.0667,-7.51,0.0405,111.414,0.182,31
285573,1992,0.874,0.424,0.268,0.000904,0.0857,-13.184,0.0283,150.061,0.183,49
193920,2005,0.113,0.806,0.824,0.0,0.282,-4.3,0.081,99.069,0.753,40
201733,1953,0.982,0.504,0.0522,9.4e-05,0.113,-17.828,0.0446,77.064,0.235,14
166173,1946,0.995,0.38,0.0121,0.922,0.0888,-29.129,0.0421,102.677,0.0461,9
37093,1946,0.99,0.502,0.258,0.869,0.121,-19.591,0.0374,104.837,0.963,0
180123,2013,0.724,0.742,0.717,0.0,0.199,-6.48,0.0622,126.081,0.968,55
125200,1987,0.827,0.434,0.296,0.0,0.135,-15.614,0.0323,96.276,0.352,42
189693,1939,0.963,0.557,0.341,0.0494,0.117,-12.6,0.0455,115.048,0.744,0
193877,2010,0.717,0.505,0.567,0.0672,0.172,-7.818,0.0282,58.536,0.552,43
317973,1978,0.279,0.489,0.773,0.0,0.126,-4.563,0.0487,138.21,0.398,33
421267,1969,0.667,0.411,0.394,0.695,0.334,-16.244,0.0424,162.959,0.703,30
245320,1988,0.0933,0.608,0.661,0.000956,0.224,-12.061,0.0276,101.978,0.567,30
168227,1964,0.107,0.608,0.614,0.0,0.147,-7.142,0.0292,118.172,0.515,33
198600,1993,0.0173,0.801,0.623,0.00811,0.323,-13.445,0.0508,116.426,0.641,50
128067,1967,0.778,0.606,0.322,8.08e-05,0.148,-9.73,0.0331,133.782,0.718,19
187220,1943,0.961,0.59,0.158,0.00353,0.105,-15.685,0.135,66.819,0.94,0
205688,1942,0.993,0.474,0.313,0.341,0.146,-12.382,0.0412,79.797,0.685,0
143600,1960,0.935,0.525,0.231,0.000248,0.133,-12.642,0.027,97.384,0.284,17
266307,1952,0.99,0.398,0.177,0.000166,0.282,-11.04,0.0355,97.987,0.133,7
329267,1970,0.709,0.181,0.215,0.903,0.0904,-17.797,0.0367,133.386,0.0828,26
96972,1929,0.0277,0.644,0.428,0.0,0.386,-19.284,0.93,87.717,0.482,0
150467,1989,0.964,0.397,0.0918,0.486,0.0683,-16.065,0.0338,122.041,0.287,32
202040,2019,0.511,0.691,0.64,0.0,0.409,-6.441,0.369,138.672,0.163,75
386360,1978,0.356,0.703,0.747,0.000545,0.129,-7.192,0.0449,120.05,0.92,22
174602,1933,0.0307,0.759,0.613,0.0,0.0361,-10.231,0.41,146.156,0.879,3
181293,1958,0.443,0.466,0.328,0.0599,0.213,-16.661,0.039,75.797,0.374,7
174000,1930,0.964,0.63,0.258,0.763,0.216,-10.258,0.0735,112.884,0.946,0
265587,1991,1.15e-05,0.232,0.964,0.654,0.297,-8.173,0.122,160.453,0.22,32
263800,1985,0.107,0.568,0.607,9.77e-05,0.356,-13.942,0.0437,126.787,0.782,28
190013,2017,0.983,0.538,0.131,0.00522,0.156,-14.104,0.0316,136.149,0.32,64
135680,1981,0.948,0.659,0.447,0.921,0.126,-12.767,0.0476,107.44,0.487,37
203227,1957,0.946,0.472,0.0859,2.54e-06,0.141,-18.252,0.0363,126.661,0.297,36
92600,1986,0.99,0.295,0.213,0.892,0.0845,-18.724,0.0487,113.496,0.167,47
262560,1945,0.982,0.251,0.202,0.000106,0.111,-12.465,0.0352,68.109,0.287,0
177053,2010,0.000235,0.546,0.945,0.0,0.209,-2.406,0.0417,124.98,0.825,45
255107,1993,0.0137,0.418,0.994,0.0,0.327,-3.214,0.12,179.222,0.455,38
270213,1977,0.009,0.545,0.67,0.000822,0.0451,-8.81,0.0496,151.553,0.481,40
297173,2013,0.237,0.388,0.184,0.0165,0.113,-11.226,0.0299,105.056,0.0588,46
204373,1952,0.996,0.376,0.259,0.911,0.342,-14.596,0.0526,67.888,0.429,1
137613,1962,0.712,0.73,0.486,4.56e-05,0.811,-10.928,0.247,95.14,0.85,14
80240,1995,0.951,0.0864,0.199,0.96,0.351,-13.474,0.0368,166.757,0.0304,42
184333,1954,0.985,0.516,0.157,0.849,0.0812,-14.451,0.0565,89.052,0.467,15
205200,1983,0.368,0.67,0.707,5.12e-06,0.0683,-9.204,0.0635,161.211,0.884,31
166093,1966,0.468,0.751,0.364,0.00418,0.186,-11.987,0.0308,97.972,0.882,45
184693,2007,0.369,0.782,0.39,0.00031,0.0635,-10.786,0.041,120.059,0.977,48
211240,1997,0.204,0.311,0.484,1.92e-06,0.0873,-8.221,0.0299,77.912,0.21,33
144733,1952,0.853,0.865,0.375,1.3e-06,0.108,-8.805,0.0387,123.603,0.785,7
283227,1948,0.98,0.226,0.255,1.33e-05,0.109,-13.74,0.0488,74.212,0.119,0
330747,2006,0.000175,0.671,0.661,0.0086,0.0362,-7.441,0.208,126.039,0.798,52
185107,1927,0.995,0.836,0.148,0.0174,0.117,-13.191,0.425,112.284,0.873,0
221440,1960,0.988,0.201,0.121,0.000312,0.12,-20.769,0.0433,145.451,0.0399,25
183360,1966,0.00999,0.569,0.536,0.945,0.0469,-16.313,0.034,125.844,0.961,22
159520,1958,0.734,0.33,0.366,5.38e-05,0.206,-12.827,0.0366,80.436,0.572,23
262147,1984,0.277,0.222,0.272,0.000308,0.102,-14.709,0.0302,166.478,0.0844,31
210640,1988,0.00456,0.326,0.804,0.00339,0.654,-13.688,0.0708,170.945,0.567,29
462093,1967,0.574,0.36,0.683,0.641,0.176,-10.706,0.0371,137.758,0.491,24
299680,1985,0.469,0.555,0.66,0.000145,0.108,-8.037,0.0317,129.541,0.443,35
858533,1982,0.016,0.381,0.592,0.363,0.273,-10.124,0.0322,124.984,0.285,42
172093,1947,0.96,0.776,0.242,0.0,0.159,-15.636,0.0891,78.696,0.741,11
195240,1978,0.0347,0.582,0.855,7.42e-05,0.201,-5.818,0.158,145.551,0.723,32
1706973,1974,0.0962,0.429,0.496,0.266,0.114,-12.724,0.0413,118.769,0.202,30
200933,1941,0.984,0.478,0.0274,0.00387,0.0962,-21.013,0.0342,79.722,0.111,24
190067,1930,0.903,0.766,0.395,0.912,0.0338,-9.182,0.059,103.575,0.873,0
419973,1948,0.982,0.412,0.112,0.0564,0.0737,-15.726,0.0478,143.416,0.366,0
